hours_studied,chapters_completed,mock_tests_attended,pass
5.179161362510498,10,4,1
4.605323159385348,6,4,0
4.697453432692977,6,1,0
4.610183439294638,7,3,1
7.2675401937341295,4,0,0
6.1871134445617235,4,0,0
0.0,0,0,0
6.311801553059522,8,5,1
5.389472389437549,5,2,1
4.962582487108206,8,3,1
4.222963093822228,2,0,0
7.2482254399720265,4,2,1
6.895052924245716,1,4,0
3.4542446643527818,9,1,0
5.81410457424907,4,3,0
3.0566865309174283,7,3,0
2.240763670422139,10,5,1
3.74656555082007,1,4,0
6.724786944765517,7,3,1
6.906250090752174,3,5,1
6.026170840194586,9,5,1
6.450191573695994,9,5,1
6.032356574229917,0,3,0
3.7170368095540955,4,3,0
5.8638450893478815,0,3,0
6.600819050455365,6,2,1
6.508582659627148,7,5,1
7.377826742949286,2,2,1
6.416607694402128,2,1,0
5.702896415083166,6,3,1
7.140300476632855,3,4,1
4.9469574815018795,2,0,0
3.2362506975445644,7,1,0
4.673866072112472,2,0,0
3.510194710387102,6,0,0
3.649643450051237,1,3,0
4.710962658568964,10,4,1
3.415160158000077,10,0,0
4.384076940721919,0,5,0
1.2127706660924287,11,0,0
5.426587414745877,5,1,0
5.002410950724449,7,4,1
3.3658227378636187,0,4,0
6.31849133686481,9,0,1
6.875140275253116,11,4,1
1.7848802712620517,8,1,0
3.4745504428675718,2,1,0
3.4617153004254035,2,1,0
3.120193797782271,3,5,1
6.658949683863497,10,3,1
4.612347722454393,0,0,0
4.470970317378779,8,4,1
0.9922752711864931,10,1,0
6.2708360604184525,2,0,0
2.521483210293055,9,0,0
5.119865260532657,3,3,1
5.554753875916384,0,5,1
7.7213171916773025,3,4,1
2.382359201761776,0,5,0
0.0,4,4,0
5.36769908950739,4,1,0
8.601022363021707,10,1,1
7.477892705878874,6,0,1
5.419318830549251,7,4,1
4.0167276287359055,3,4,0
6.614245193274621,6,5,1
3.0529076005910625,3,1,0
5.952715538712439,2,2,1
6.010940318333254,5,0,0
7.12041981499776,3,4,0
10.0,2,3,1
5.784831934357534,8,3,1
3.9820727485850025,4,2,1
4.9488513756160115,6,1,0
1.4618481902217635,11,1,1
3.6105737378218836,5,1,0
4.181435123773792,9,5,1
3.951823204130815,4,3,0
5.304709744067444,6,1,0
3.355160135235599,10,3,1
7.242061334648943,5,2,1
5.000414129836394,9,0,0
4.981399357722771,1,5,1
4.344210566974164,2,4,1
5.310381367717958,1,2,0
6.650196529335269,11,3,1
3.2657395685781996,2,2,0
3.6837670218494867,0,4,0
4.3925479424466705,7,5,0
2.30825815305357,5,0,0
3.361484280557004,1,4,0
4.047558252910682,7,5,1
6.748778361425455,5,3,1
5.52512265800385,6,4,1
5.387179822735089,10,2,1
6.701795924335944,0,1,0
4.725256423201206,6,2,1
5.780929699857779,2,3,1
4.793556494135007,10,0,1
5.530724698799257,11,4,1
3.8344826847768356,7,0,0
0.12236568344714183,5,3,0
4.731441675627392,3,4,0
7.84549627219988,10,5,1
6.852430804483185,7,5,1
6.930794969182341,8,2,0
7.472261443612435,9,2,1
5.177315181922875,1,3,0
5.394631414811191,5,5,0
3.7646962091312997,4,4,1
4.3678542879459,4,5,1
6.231542299542284,9,2,1
7.407768874337632,10,3,1
4.721107448638001,2,5,1
4.099621470297177,11,3,1
5.001055917713194,7,5,1
6.202413497858229,7,0,0
2.1122903677329163,11,5,1
0.40763809372552373,4,2,0
3.898926301016833,7,4,1
2.5585751481716827,9,2,0
3.983719604705378,7,2,0
4.704439362365057,2,2,0
4.093503181953973,1,3,0
7.904935068941491,8,1,1
5.65348952920464,1,1,0
5.600948719221657,8,0,1
6.244414288086804,3,2,0
2.7223337644384618,11,1,0
7.078223574840537,1,0,0
4.8484714269290805,9,3,1
6.340961234482425,0,2,1
2.856285533919689,3,4,1
1.8924824679678713,8,3,0
6.6357793160500576,11,0,1
5.752819052195033,8,3,1
3.1958968912849794,3,4,0
3.2606738374506112,8,3,1
7.250869568829539,11,0,1
2.6211762142653443,5,4,1
8.285345906511926,0,4,1
3.1987585307042625,9,3,1
6.276783851216766,5,4,1
4.3427630485020305,8,3,1
6.206374862164687,1,2,0
3.911771995771615,5,4,1
4.674414187855412,1,3,0
5.081838350791442,3,2,1
2.9956250884370546,7,4,1
6.4816486908402515,6,2,1
3.9735728670568298,10,5,1
4.542800169319963,11,4,1
3.0113012507829753,8,5,1
0.0,6,0,0
4.617944474799662,0,0,0
9.825230843225832,1,3,1
6.569208575796048,5,1,0
4.961479240531211,6,5,1
4.474218341583464,2,5,1
5.044931785624093,8,0,0
6.09423823035042,6,5,1
2.6383743693823103,5,1,0
7.228643389337744,5,2,1
6.430762630882488,0,2,0
6.436371451415869,4,1,1
5.876951477619454,9,5,1
5.03923331538798,2,5,1
6.34572247193364,6,5,1
6.1836282674827565,9,3,1
4.2919185781179525,2,4,1
3.852796454206198,4,1,0
5.203712590523973,6,1,0
8.098040302990375,2,1,0
2.5217858486921982,9,1,1
2.06494946849512,1,1,0
5.329521682473033,5,5,1
5.101775403712036,7,3,1
5.346683328740816,3,0,0
5.487906395817,8,5,0
4.55359549073039,11,5,0
7.979726877204165,11,4,1
1.798192043046969,7,0,0
3.343005950439508,6,1,0
4.793490479701905,6,0,0
1.7136223776916655,2,3,0
4.648291191135858,5,2,1
8.322940331456037,4,5,1
5.041772976591924,0,0,0
5.461401811437367,10,4,1
2.4796704696548395,2,3,1
3.767277183921045,11,2,1
4.249607239352126,0,3,0
4.364569806487532,3,1,0
7.563287590007537,9,2,1
6.115382121450249,2,4,1
2.777084086125936,10,2,0
5.49300955686401,3,4,1
5.99644349699357,8,1,0
7.2802980770425325,2,4,1
8.161081373136748,11,3,1
2.9698116163442627,5,0,1
3.3782849775793236,5,3,0
2.4848442821707675,6,5,1
4.531960281786037,8,3,0
5.932716748892669,11,2,1
6.974669033178204,6,1,1
4.848097952714954,0,5,0
4.360304953490312,7,5,1
5.303515984497481,4,5,1
3.329714196739954,8,0,0
9.179077443389547,9,4,1
1.7846779457638826,11,2,1
5.369481157791449,4,1,1
9.04721243845928,4,0,1
5.013599689119996,11,3,1
4.619921929997011,11,1,0
4.285109154379145,1,5,1
4.639216636475185,11,1,0
7.745696949353061,10,1,0
0.5762761773409864,2,3,0
8.066867402592651,9,4,1
2.15208569509971,8,2,0
4.46669534153117,6,5,1
4.141511159402676,0,4,0
6.177106539541439,2,0,0
1.8037512962325049,11,5,1
5.9243453321638855,1,2,0
9.048619246573704,0,0,0
2.273651990814379,8,3,1
5.379412335220791,7,4,1
3.676035644406782,4,5,0
5.851774412386072,10,1,1
5.038295554831504,11,2,1
3.717026181911381,1,5,0
5.975744569742148,0,1,0
8.608696219573487,6,5,1
4.618192416545402,10,0,1
6.439515884296364,10,1,0
2.4134540842576726,1,1,0
3.0871272463639823,0,5,1
5.9448125557607545,1,3,0
7.96823205707193,6,3,1
5.71122669757132,6,4,1
4.373883938953691,9,0,0
4.998582810846708,5,3,0
2.499184532060565,4,5,1
6.209030652710734,2,3,1
6.764666124646818,11,4,1
4.095819334333839,2,2,0
4.059915704480997,10,4,1
5.531756459304097,11,1,0
4.126560527918809,8,1,0
4.867734770748355,3,3,1
9.199443578333032,8,3,1
4.505948598508007,3,4,0
4.283319695957555,1,4,0
3.7049163887296817,3,5,1
6.4883839429998735,5,0,1
4.637551653563794,5,5,1
3.701253923357148,4,1,0
7.642608064546025,0,5,1
7.839206009027274,2,4,1
3.7991528685225897,4,5,1
1.2669200972787675,5,2,0
7.015027379673844,0,0,1
3.630740348479992,8,4,0
6.581251198325537,2,3,0
1.059792364576329,9,5,0
6.785194676598619,2,4,0
2.5776561414384376,10,3,1
6.461528238133049,1,3,0
5.028546135672868,7,1,0
3.0921211612067103,2,1,0
4.185927374146439,5,4,1
6.372636913913402,1,4,1
5.211788906230469,6,2,1
6.168825960944968,3,0,0
8.95288116903097,8,0,0
1.8715167765778973,9,4,0
8.234425149937248,8,1,1
5.208711875046426,6,5,0
3.2024319033537436,11,2,1
2.3393727485220204,7,0,0
4.621759218445933,2,4,1
6.843300223848919,10,1,1
4.744901759244931,4,1,1
8.022309860494694,1,1,0
2.0976486198968822,9,5,1
4.975822104307891,6,3,0
2.495213111173762,7,5,1
5.727263765249936,8,1,1
6.773774780194601,10,4,1
4.158476412637894,10,2,0
0.0,6,5,0
5.397896293592989,9,4,1
5.873477103467019,9,1,1
5.8085895099233955,7,2,1
7.471564383644308,11,0,1
2.8578926407019023,8,0,0
6.360432210900899,5,4,1
7.385015024955949,11,2,1
1.4428248319869663,11,4,0
5.639303651837954,9,2,0
3.991640337984657,1,2,0
4.836954653796708,1,4,0
5.695352967076673,3,2,0
4.025542871772895,8,5,1
3.6485838416767766,6,1,0
5.0683048349760496,1,2,0
2.8255081222743947,7,5,1
2.828349742229629,10,2,1
6.358746565913007,6,5,1
2.702411929682688,8,4,0
6.332625001818424,7,0,0
5.925182585707902,2,3,1
1.5483865424188066,0,2,0
3.64487069532869,1,3,0
7.388218806094745,1,2,1
3.0376689377206367,3,4,0
4.071191475381225,5,4,1
5.924121786503793,3,5,1
6.566781018565191,8,2,0
4.496922227911009,3,4,0
3.8049796106167166,5,4,0
7.844739723397016,5,2,1
8.477799327595157,9,5,1
6.957716101563591,10,5,1
5.1706362851300485,9,5,1
3.3834685567181473,0,5,0
3.3391111868868695,7,0,0
6.045028210531515,11,2,1
5.836796441777367,2,0,0
7.803197185892859,5,4,1
6.300900185072278,2,0,0
1.993839396480364,10,5,1
7.103895235445837,1,4,0
3.003878745371174,4,0,0
4.232057456095297,0,0,0
5.500400412503389,8,2,1
8.99133497956793,10,0,1
10.0,6,4,1
6.2134461182723655,2,5,0
4.633606762559224,3,2,0
6.069011296961101,5,0,0
6.775310851747673,2,2,0
4.358664748885617,11,3,1
8.590422711824644,6,2,0
5.460141518382804,5,5,1
5.995486178182788,8,3,0
6.3318485041089225,11,3,1
5.843173221228911,4,2,1
6.677881000939225,3,4,0
3.765493626906154,2,5,0
3.8833964921079387,9,4,1
2.79969153405661,0,5,1
5.879002461240453,2,5,1
6.557873007024228,2,4,0
5.915545732303771,6,1,0
8.348984866695075,6,3,1
4.988807962341907,11,2,0
6.337483311185025,0,4,0
2.8165982477213714,2,4,1
4.225800595051198,7,2,0
6.391075515131555,8,3,1
6.698204221486288,6,2,1
4.412066104671635,6,5,1
4.856801496283866,11,1,1
1.9642525066383811,10,5,1
4.285941598386781,7,1,0
6.780766327039572,5,2,0
6.1504100322131325,10,5,1
6.001331442762419,2,3,1
5.09954737436192,0,5,0
5.014126317256353,6,4,1
3.6793577210531057,0,1,0
6.3976568404050695,0,1,0
5.841945888778779,8,3,1
5.984037695985599,9,1,1
3.9479303146648395,6,1,0
0.6933141602575112,10,3,0
7.194305423507391,3,5,1
4.042325087983191,5,2,1
3.2744484719137588,0,5,0
6.386957823827988,6,4,1
4.215974720161741,11,4,1
7.119872768093243,5,1,1
6.234011899153395,3,4,1
6.367138646400955,6,2,0
2.2680885775989315,2,1,1
7.423887970772801,0,4,1
5.522501062467712,3,0,0
4.261445721507593,2,0,0
5.286776934684502,0,0,0
1.44752953420336,1,0,0
5.817305622961341,10,5,1
2.941256983635857,4,0,0
2.294659428312931,7,1,0
1.9552816275642178,0,3,0
7.2253767499798505,3,5,1
3.7414732126144226,3,3,0
8.067455419833,4,1,1
3.9283970738954044,6,1,0
1.5852840848141065,11,2,0
2.7669511201026817,7,5,1
7.471623240013877,5,3,1
4.688203644126665,0,0,0
3.903425407018798,6,1,0
5.320036451705575,2,0,0
6.00356547233509,5,3,1
7.234797631804922,7,5,0
7.896998459785852,6,4,1
4.280462708421829,9,4,1
2.3479046278359235,5,1,0
4.173069677753448,8,2,1
5.520561013165772,8,0,0
3.0724821475787785,0,1,0
3.0856981702099144,0,2,0
5.687575763099771,0,0,0
4.902695296859098,7,3,0
5.065593990823173,11,4,1
3.4830093305998613,11,2,1
4.539198571588465,9,0,1
3.151533711463391,6,1,0
6.780396822249574,2,0,1
7.070498669447505,1,1,0
1.3076242755238123,3,4,0
3.14097827961518,2,4,1
2.006941489819842,6,0,0
3.699952131186204,9,0,0
4.833124060419278,7,1,0
2.10070956060294,5,1,0
3.1562803737493734,2,2,0
2.992085255837003,5,2,0
5.414534658797888,1,2,0
5.138688674072501,11,0,1
3.556524893325493,6,5,0
5.353641744278796,10,5,1
3.906639830825469,9,5,1
4.456689779347894,6,5,1
8.346904180597074,3,2,1
7.680922103580696,7,0,1
2.4008375261448047,3,5,1
6.6594648357583495,6,4,1
6.622793108983184,3,3,0
2.7034734224947634,11,4,1
6.637555287509722,4,0,0
8.075863836825105,6,0,1
2.7549103875111722,9,3,1
3.164994357971473,2,1,0
7.035322933687005,9,1,1
5.542990621651296,4,1,0
6.1029525504790465,10,2,1
5.681178432800993,2,1,0
5.781391841856288,4,2,0
2.347055743377834,2,2,0
7.094635413242896,10,1,1
7.339179984855547,9,1,0
4.541218511863945,10,3,0
4.913046100372275,6,5,1
1.9377849948885557,0,3,0
6.0285095120356695,8,2,0
6.144114883428288,8,3,1
4.875617966001378,4,2,1
7.248706719741005,8,0,0
4.331845538040119,9,2,1
6.1292118517872005,5,2,0
2.960671322615769,4,3,0
4.952895698251524,2,5,1
4.651291484194329,10,0,1
5.4506158440818835,10,4,1
4.260946142333283,7,4,1
4.737054808656664,3,5,1
6.652094342883013,9,4,1
4.126471525523565,2,0,0
1.7868457985226414,5,1,0
8.499167808410842,7,0,1
7.7629081573809735,8,3,1
2.4154746097887627,5,2,0
6.379415610490389,4,2,1
3.9940504588973136,11,3,1
5.526974430662119,10,3,1
5.588448258026988,1,2,0
4.531184399367356,1,5,1
3.432468668827207,8,1,1
3.618917895367481,1,1,0
3.1676161690375153,1,1,0
3.3363555835391105,2,3,0
4.865643419901289,2,2,0
3.5684800217784964,3,5,0
6.36410413142524,6,2,0
7.974492310671854,8,2,1
3.839893517259914,1,5,0
5.478809001070754,3,0,0
5.999370220605868,8,5,1
5.944004541838549,1,0,0
5.151910535832175,9,4,1
6.4853648367194445,10,0,0
5.9644979053613145,0,1,0
2.5246751553454043,9,1,0
6.738312128778547,7,5,1
6.774581674533485,8,1,0
3.4734277916428367,6,1,0
5.075875670895204,7,4,1
6.366657985622139,3,1,0
4.581372360841277,3,3,0
7.145956095532023,1,3,0
9.727744989238722,7,3,1
3.4280279347300353,10,0,0
2.2379107936924503,1,5,0
5.607637191209752,8,5,1
6.443125010252287,3,2,0
4.538267252310462,0,4,0
7.906521326642069,3,3,0
2.3227884005535024,2,3,1
6.385837246063222,11,1,0
3.7882783584822133,5,3,1
8.438755812414593,6,1,0
8.985030706336236,7,1,1
3.466686824433304,1,2,0
3.90088572818284,5,0,0
6.719175773959604,5,1,0
4.225738700420971,9,1,0
4.909177564135524,11,5,1
5.05077684108482,4,2,0
1.1606536876046873,9,1,0
4.972324507811526,9,4,1
3.6205444518716523,6,0,0
4.013754355200456,2,4,1
7.887264006937628,3,3,1
2.4869862114414873,9,0,0
6.626410373495954,8,3,1
4.442074139336383,3,5,1
4.440479663008331,2,1,0
6.580743792103423,1,2,0
5.680102589137781,4,4,1
6.141225994439062,3,3,0
6.9363693210657225,7,1,0
4.337383233633354,6,4,0
3.775526530984499,5,4,1
2.829698946884404,10,5,1
3.3491789400420897,11,5,1
10.0,1,3,1
7.4893591614735735,2,1,0
2.2978512675839573,9,2,0
2.3550840865128597,8,3,0
5.963732123436983,8,4,1
6.094529594755934,4,4,1
6.097767670634729,2,0,0
4.490088412892605,1,1,0
4.7490914799942,7,0,0
5.655759048318715,5,5,1
5.171786012586661,9,2,1
0.5613992545049298,10,3,0
4.540400738849613,11,4,1
3.297187131479373,6,1,0
5.350422837817024,0,4,1
10.0,0,5,1
5.7349633309486086,9,0,0
4.372940627655204,1,0,0
6.843603003954504,9,3,1
5.965375774418425,2,1,0
5.840188980903682,11,5,1
6.213701186431342,0,1,0
9.113087129659082,4,3,1
2.7382231293481687,2,5,1
5.947264153622909,0,5,0
3.147237740036923,7,0,0
6.111025292684497,11,0,1
3.162626977027811,10,0,0
4.165266372789831,5,4,1
4.409820171524188,8,2,1
6.951633438689418,2,0,0
6.836908887884828,8,2,1
2.508565247107231,8,2,0
5.109868221999697,11,1,0
3.580840290501655,11,3,0
2.482990178649331,0,4,0
4.5659658991512595,2,2,0
4.38303442308836,5,4,0
9.853432972691046,7,1,1
5.865919650721392,3,0,0
2.2447649984915254,4,5,0
3.8704519916581157,8,2,0
7.042766590858797,5,3,1
9.17688554573985,11,5,1
1.8280333755240834,6,1,0
1.24015122972191,6,4,0
8.741930350743564,3,0,0
5.779228354741807,3,4,1
3.263414536247267,3,3,1
6.06925817224487,10,2,1
0.0,4,3,0
5.006751013194322,4,4,1
5.655642345686171,7,4,1
6.848540279075659,8,5,1
2.9722080954149246,1,3,0
5.171374322806718,10,3,1
3.1491507478808254,6,3,0
5.510767511348634,0,0,0
3.2093073552739515,0,4,1
4.183798321679559,3,1,0
3.008369210419542,9,0,0
6.3022724836473145,6,0,1
6.716902233313331,1,0,0
4.5307588600851725,10,5,1
5.076475989920056,1,1,0
2.1028171707329117,0,3,0
4.400646703986426,9,5,1
4.8995907659165105,1,4,0
10.0,6,2,1
2.7760659484516728,8,5,1
7.928354477504875,5,2,0
6.993717546931616,9,4,1
5.561272808980273,1,1,0
8.517240968390267,11,2,0
5.744210945213726,9,0,0
5.778318391335858,9,5,1
4.89375869396491,8,2,1
7.4471377648372545,6,4,1
7.192938467621767,10,0,1
3.748645425007575,0,2,0
2.3615056108024652,11,4,1
4.594038725208685,8,1,1
3.399922871204707,1,4,0
4.87295085076929,3,1,0
7.474876269368279,8,0,0
4.08539668982642,3,4,0
4.91435323737685,2,3,0
5.1160454696167905,0,5,0
6.696861764410569,6,3,1
0.5062213320307896,5,3,0
3.7865994104694067,9,3,0
5.4225673845589455,3,5,0
7.4001579128537225,5,3,1
4.01619510498759,5,1,0
1.2468945879162519,3,4,1
6.239422891932272,5,0,0
3.7292752223487415,9,3,0
2.6206666818192774,10,3,1
3.751309220573552,7,0,0
4.630949284688301,2,0,0
3.7905106709235747,3,3,1
0.5888678858018617,9,1,0
6.794132393774264,11,0,0
7.549750082557445,0,4,1
6.303043982679012,3,4,1
2.724628659150367,10,1,1
4.597016932104964,9,5,1
4.986957369541084,9,2,0
6.19758877912382,11,1,1
6.336680977436162,8,3,1
3.5316524024430085,7,2,0
5.163991112827121,10,3,1
5.914560809230482,3,4,0
7.911644644293533,11,0,1
6.409013079649446,6,3,1
6.578113374751037,9,4,1
5.167653255858722,2,1,0
7.820918290407008,8,3,1
5.819525591918994,9,4,1
3.277824179652859,3,0,0
7.806739940250381,1,3,1
6.395806545078055,9,5,1
4.113911957743035,4,4,1
4.041014065201513,1,3,0
5.593151090281523,9,0,0
5.926369590535169,5,3,1
5.394584531262413,10,3,1
5.62261734688577,9,5,1
8.39991474915276,0,4,1
7.143086304469771,5,2,0
5.381271182530049,3,3,0
6.882621161534967,2,2,1
2.934952192944921,1,1,0
5.795854099893618,6,3,0
8.61861269946622,8,2,1
4.563908209215253,11,1,0
3.3047321427618304,2,5,0
3.6958222228138786,5,4,1
2.8207339253152233,8,3,1
3.4304761837445934,1,4,0
4.258983802819942,6,1,1
2.188865961642716,4,4,0
5.031236667899206,4,4,1
6.804554347573294,10,0,0
3.184487639706159,6,1,0
8.038567847283538,8,4,1
6.021584177055189,3,2,1
7.061161171248115,8,1,0
3.684330892295726,10,0,1
6.709050454133232,9,3,1
2.816132199209374,8,5,1
6.780495001673017,3,4,1
5.343678679587063,2,2,0
6.106502439969567,1,0,0
2.6488107887502967,8,1,0
3.2098603154467904,11,5,1
6.194456436506769,1,5,1
3.1033039915515985,5,4,1
5.926412584198246,4,0,1
2.2657243870795085,4,0,0
6.696348425333336,3,2,0
2.534953370462982,5,3,1
6.104599875359046,4,3,0
6.251261867292001,10,3,1
3.6064563631408504,3,5,1
6.164053134169453,8,5,1
5.520884526667112,5,1,0
3.9223162876145237,10,5,1
2.982890631847584,9,5,1
1.074748616654842,9,0,0
5.699300094599387,9,1,0
1.8703944572758897,2,0,0
5.1906883988826165,9,2,1
4.473103567835501,5,2,0
6.358285550876391,0,1,0
4.3959090010202715,4,1,0
4.341104427305817,9,5,1
6.463741408576591,5,2,1
5.670116058168235,10,4,1
5.632311914365556,7,3,1
5.938535179617053,10,5,1
1.9288557535857884,8,3,0
6.513577359973964,10,2,1
6.224937588027204,2,3,1
2.9666337428470055,1,4,0
4.511839052651597,3,4,0
4.921385424744738,7,0,0
4.731006431196534,10,1,1
5.66771993313707,7,3,1
7.862733563662367,2,4,0
7.163533455345657,3,1,1
2.3755616131371875,2,1,0
6.244139980612097,9,0,1
7.65786663907082,1,1,0
5.773617041378405,3,1,0
7.181960850371934,5,5,0
9.02454089140153,10,2,1
7.047419092213962,10,0,0
5.498617191283458,4,0,0
7.090176948169507,2,3,1
5.2897756661937825,1,1,0
5.047806086569911,8,3,1
4.297171528572535,0,5,0
8.126826717664215,8,4,1
3.363142668115997,0,1,0
8.064735449356231,6,4,0
5.999728247480743,5,2,1
2.201387650396117,6,5,1
5.735298585982843,2,1,0
0.799946984696752,2,3,0
6.251016033662071,10,3,1
6.770462965977982,0,1,0
3.815288088695893,3,3,0
5.247095391911165,11,1,0
8.908314867500572,1,0,0
3.988506591476127,9,3,1
2.882184825886799,7,1,0
7.963326804925197,2,1,0
8.92517438106159,6,3,1
5.007391343695694,6,0,0
7.0229260708167125,11,3,1
7.682951831061763,8,1,1
3.515031534923232,5,0,0
4.029388329264263,0,4,1
7.4617490263094695,7,2,0
8.370028557417019,0,3,1
6.125761720348709,2,5,1
3.240371292995891,10,1,0
8.974122223398883,4,0,1
3.938058204376071,7,0,0
4.329724437657097,8,4,1
5.684675668979243,6,3,0
8.10832084142955,8,5,1
6.707951953104447,10,0,0
5.829731000723821,2,4,1
5.9265770602362124,4,1,0
5.087029337286932,9,4,1
6.116279029037012,7,3,0
0.0,11,4,0
4.406785081860403,0,0,0
5.482643869833562,7,0,0
2.697971832760986,6,2,0
5.77264663562312,0,4,0
4.591057558027757,9,1,0
8.510951396630979,11,5,1
8.146039450429713,9,5,1
4.068388861763674,11,3,1
4.698324576866609,5,2,0
4.852104868783215,0,4,0
4.096681047680755,1,1,0
5.390049968056253,4,2,1
3.4834358622248196,1,0,0
2.7387693301249474,9,3,0
6.245422447800538,0,4,0
6.259059168443621,5,5,0
3.3913684806800153,7,1,1
6.790710861525199,7,0,0
3.7368445416693374,7,2,1
5.506330476075963,10,3,1
6.640688025224912,5,2,1
4.932774870592574,10,5,1
5.909481824282269,2,2,0
3.9671407122248565,0,1,0
4.607066833143806,1,0,0
4.588281138239319,4,4,1
3.506843306919522,9,1,0
4.646451673768436,4,5,1
1.9027634022725066,9,3,1
4.01769250571579,0,5,0
4.430249013260658,0,5,1
4.48764049500924,8,2,1
4.517005108258442,1,3,0
4.876471600279742,6,1,1
5.958883036172128,9,5,1
6.749034148265045,3,1,0
3.7004695463034656,6,4,1
2.593598289221711,7,2,0
2.915911175513794,4,1,1
4.025594157610145,11,3,1
4.296157364366982,11,5,1
3.4600078676050856,0,4,0
2.407766671500211,3,3,0
4.087758345051624,9,2,0
5.362853240227943,2,4,0
6.190058931671129,9,4,1
3.8851538937833574,11,4,1
4.174004355713132,4,5,1
3.1466033823053783,9,0,0
4.937121659250447,9,4,1
3.3031427316183706,5,3,0
6.1462556264824,1,3,0
1.4282670161317776,6,2,1
4.280740655095075,2,1,0
5.6022146783834845,0,1,0
5.367669032645009,9,0,0
10.0,2,5,1
5.699600049135815,8,5,1
2.9918908063159795,9,4,1
4.809071505821854,10,0,0
1.4475073330670964,10,2,0
4.838800501406478,5,2,1
3.3338878859984824,10,1,0
6.8307805511203235,5,2,0
3.90091945080893,3,4,0
4.7664681684095065,7,3,1
3.728884317191193,4,2,1
8.477702703706662,6,0,1
4.357514467764177,8,4,1
8.665114086958404,4,2,0
6.628303524236533,10,5,1
5.9641334546707725,4,2,0
5.737466294635039,3,5,1
5.787594596432503,5,4,1
1.14465484130878,1,2,0
4.442233211698487,2,5,1
6.690315942368644,0,3,0
4.902205633051789,1,1,0
2.18962030639285,1,4,0
4.895191098845061,7,5,1
8.408211032510982,7,0,1
7.4937834310694384,1,2,0
4.875991981267936,5,5,1
6.902898554116173,4,5,0
4.266985959263897,2,5,1
1.5922568263465622,4,1,0
3.1510680237408915,4,0,0
8.125777537016395,4,0,1
4.452013836341392,2,3,1
4.513232041249964,2,1,0
4.400323607450239,3,5,1
8.808273179146013,6,4,1
8.251917830724127,11,1,1
9.437560466896269,11,1,1
4.681909579199897,11,0,0
5.59124897749419,1,3,1
1.9667149011584177,9,3,1
7.953868852236549,3,1,1
2.66444089746413,3,1,0
5.433551127525258,0,2,0
2.805394944734312,9,5,1
3.822266346522608,7,0,0
3.3254751379005993,0,5,1
3.7842494786483645,7,4,1
3.921754593702043,6,4,0
3.903462410149846,8,3,1
6.666667823560614,7,0,0
2.79027441387496,4,5,1
5.441082854027734,7,3,1
7.435918304611117,10,4,1
3.9736072709732078,9,1,0
3.564162218504796,11,0,0
4.538950749639499,11,0,0
7.359450416721421,2,5,1
5.388215261906716,9,2,1
3.9375714107848028,6,5,1
5.96775330237608,11,1,0
2.7954157003271534,3,1,0
6.362719020885896,4,3,1
5.817214615403535,8,0,0
4.384383057722232,6,3,1
3.3228284031055377,3,1,0
3.2266381554330854,5,2,0
6.06963467269182,9,0,0
7.457961004978124,10,1,1
3.7253845059424107,6,2,0
5.916773407102968,9,5,1
0.8259459627958625,8,4,1
3.830764538685601,3,1,0
4.937882134258196,9,4,1
3.1806331660363325,2,3,0
3.1269872504208083,7,4,1
3.6644408870622276,0,1,0
5.584385456652746,8,4,1
4.6253419631872505,0,0,0
0.5235375333500558,1,1,0
0.7585996947298677,7,2,0
3.786269644285649,8,4,1
5.915373172107104,6,0,1
0.0,2,3,0
4.000539647696739,6,3,0
3.9475042869651578,5,4,0
7.776675556416896,1,3,1
4.229956376574273,2,2,0
5.765977969481857,10,1,1
5.282514280174927,11,0,0
0.7388670403855988,9,5,0
6.536414433263475,9,4,1
5.430793010912576,11,3,1
6.016537279349179,4,1,1
10.0,9,5,1
0.8317741210028231,3,2,0
8.449393299522217,1,3,0
4.425104961199289,3,3,0
5.574657808806019,11,0,0
4.908975509397516,7,2,0
4.151527333203913,4,2,0
3.8603341435224827,4,4,1
5.659017471146019,11,5,1
1.9656526066566418,11,0,1
6.501158335043531,9,4,1
4.167611190229492,2,0,0
2.7398613219192844,7,2,0
4.099974284008373,5,0,1
7.514298433725146,1,0,0
3.929329825967554,1,0,0
5.716907236419241,8,1,1
3.5380874485690534,6,1,0
6.515843699847239,9,5,1
6.371015477580408,8,5,0
8.697217666592824,5,2,1
4.648872109001569,4,0,1
6.337309609515813,11,2,1
5.196135079077889,0,1,0
7.591743563726029,11,0,1
3.5623352247825393,5,4,0
6.490010625754563,5,1,1
4.610605407766637,2,1,0
4.871623645783004,2,1,0
5.183504968896746,2,0,0
5.504480792853355,2,5,1
4.767541913756084,6,3,0
5.429426366341053,9,4,1
8.156236115124369,10,4,1
6.970899371230437,1,2,0
6.738309184993793,9,0,0
4.088920947952259,9,5,1
3.2215183435433516,1,1,0
6.9106011164755055,2,3,1
6.752093585059589,9,0,1
7.945341351501964,11,0,0
3.792038748061541,6,5,1
4.540902689279306,2,3,0
1.7210316749491317,6,1,1
4.215057787878254,8,0,0
6.993141021158895,10,4,0
4.067009241543604,9,4,0
6.280959590401648,11,3,1
4.618993788004377,10,1,0
5.648114056443121,3,3,0
2.7046172203686654,6,0,0
5.170418899267802,8,4,1
0.0,7,2,0
4.62620768367603,7,3,0
1.7390535125697197,8,2,0
